Date,Open,High,Low,Close,Volume
DATE,REAL,REAL,REAL,REAL,REAL
4/23/2008,1378.4,1387.87,1372.24,1379.93,41036100
4/24/2008,1380.52,1397.72,1371.09,1388.82,44616600
4/25/2008,1387.88,1399.11,1379.98,1397.84,38911500
4/28/2008,1397.96,1402.9,1394.4,1396.37,36070000
4/29/2008,1395.61,1397,1386.7,1390.94,38153200
4/30/2008,1391.22,1404.57,1384.25,1385.59,45088900
5/1/2008,1385.97,1410.07,1383.07,1409.34,44487800
5/2/2008,1409.16,1422.72,1406.25,1413.9,39530300
5/5/2008,1415.34,1415.34,1404.37,1407.49,34100900
5/6/2008,1405.6,1421.57,1397.1,1418.26,39241000
5/7/2008,1417.49,1419.54,1391.16,1392.57,40758600
5/8/2008,1394.29,1402.35,1389.39,1397.68,38275500
5/9/2008,1394.9,1394.9,1384.11,1388.28,35186200
5/12/2008,1389.4,1404.06,1386.2,1403.58,33706300
5/13/2008,1404.4,1406.3,1396.26,1403.04,40185900
5/14/2008,1405.65,1420.19,1405.65,1408.66,39793700
5/15/2008,1408.36,1424.4,1406.87,1423.57,38364800
5/16/2008,1423.89,1425.82,1414.35,1425.35,38425900
5/19/2008,1425.28,1440.24,1421.63,1426.63,36839700
5/20/2008,1424.49,1424.49,1409.09,1413.4,38543200
5/21/2008,1414.06,1419.12,1388.81,1390.71,45179900
5/22/2008,1390.83,1399.07,1390.23,1394.35,39559600
5/23/2008,1392.2,1392.2,1373.72,1375.93,35163800
5/27/2008,1375.97,1387.4,1373.07,1385.35,35888600
5/28/2008,1386.54,1391.25,1378.16,1390.84,39272400
5/29/2008,1390.5,1406.32,1388.59,1398.26,38944400
5/30/2008,1398.36,1404.46,1398.08,1400.38,38456300
6/2/2008,1399.62,1399.62,1377.79,1385.67,37143200
6/3/2008,1386.42,1393.12,1370.12,1377.65,43963800
6/4/2008,1376.26,1388.18,1371.74,1377.2,43386400
6/5/2008,1377.48,1404.05,1377.48,1404.05,43507900
6/6/2008,1400.06,1400.06,1359.9,1360.68,47716600
6/9/2008,1360.83,1370.63,1350.62,1361.76,44045700
6/10/2008,1358.98,1366.84,1351.56,1358.44,46350700
6/11/2008,1357.09,1357.09,1335.47,1335.49,47799800
6/12/2008,1335.78,1353.03,1331.29,1339.87,47342400
6/13/2008,1341.81,1360.03,1341.71,1360.03,40804200
6/16/2008,1358.85,1364.7,1352.07,1360.14,37069400
6/17/2008,1360.71,1366.59,1350.54,1350.93,38019600
6/18/2008,1349.59,1349.59,1333.4,1337.81,45735700
6/19/2008,1336.89,1347.66,1330.5,1342.83,48116700
6/20/2008,1341.02,1341.02,1314.46,1317.93,53249000
6/23/2008,1319.77,1323.78,1315.31,1318,41863700
6/24/2008,1317.23,1326.02,1304.42,1314.29,47050500
6/25/2008,1314.54,1335.63,1314.54,1321.97,48256400
6/26/2008,1316.29,1316.29,1283.15,1283.15,52312800
6/27/2008,1283.6,1289.45,1272,1278.38,62082600
6/30/2008,1278.06,1290.31,1274.86,1280,50323300
7/1/2008,1276.69,1285.31,1260.68,1284.91,58462900
7/2/2008,1285.82,1292.17,1261.51,1261.52,52760900
7/3/2008,1262.96,1271.48,1252.01,1262.9,32475900
7/7/2008,1262.9,1273.95,1240.68,1252.31,52654200
7/8/2008,1251.84,1274.17,1242.84,1273.7,60341100
7/9/2008,1273.38,1277.36,1244.57,1244.69,51810000
7/10/2008,1245.25,1257.65,1236.76,1253.39,58404300
7/11/2008,1248.66,1257.27,1225.35,1239.49,67422000
7/14/2008,1241.61,1253.5,1225.01,1228.3,54348600
7/15/2008,1226.83,1234.35,1200.44,1214.91,73636400
7/16/2008,1214.65,1245.52,1211.39,1245.36,67386300
7/17/2008,1246.31,1262.31,1241.49,1260.32,73652100
7/18/2008,1258.22,1262.23,1251.81,1260.68,56532800
7/21/2008,1261.82,1267.74,1255.7,1260,46306400
7/22/2008,1257.08,1277.42,1248.83,1277,61802300
7/23/2008,1278.87,1291.17,1276.06,1282.19,67058300
7/24/2008,1283.22,1283.22,1251.48,1252.54,61279800
7/25/2008,1253.51,1263.23,1251.75,1257.76,0
7/28/2008,1257.76,1260.09,1234.37,1234.37,0
7/29/2008,1236.38,1263.19,1236.38,1263.19,0
7/30/2008,1264.52,1284.32,1264.52,1284.26,0
7/31/2008,1281.37,1284.93,1265.97,1267.38,0
8/1/2008,1269.42,1270.52,1254.54,1260.31,0
8/4/2008,1260.16,1260.49,1247.44,1249.01,0
8/5/2008,1254.87,1284.88,1254.67,1284.88,0
8/6/2008,1283.99,1291.67,1276,1289.19,0
8/7/2008,1286.51,1286.51,1264.29,1266.07,0
8/8/2008,1266.29,1297.85,1262.11,1296.32,0
8/11/2008,1294.42,1313.15,1291.41,1305.32,0
8/12/2008,1304.79,1304.79,1285.64,1289.59,0
8/13/2008,1288.64,1294.03,1274.86,1285.83,0
8/14/2008,1282.11,1300.11,1276.84,1292.93,0
8/15/2008,1293.85,1302.05,1290.74,1298.2,0
8/18/2008,1298.14,1300.22,1274.51,1278.6,0
8/19/2008,1276.65,1276.65,1263.11,1266.69,0
8/20/2008,1267.34,1276.01,1261.16,1274.54,0
8/21/2008,1271.06,1281.4,1265.22,1277.72,0
8/22/2008,1277.59,1293.09,1277.59,1292.2,0
8/25/2008,1290.47,1290.47,1264.87,1266.84,0
8/26/2008,1267.03,1275.65,1263.21,1271.51,0
8/27/2008,1271.29,1285.05,1270.03,1281.66,0
8/28/2008,1283.79,1300.68,1283.79,1300.68,0
8/29/2008,1296.49,1297.59,1282.74,1282.83,0
9/2/2008,1287.82,1303.04,1272.19,1277.58,0
9/3/2008,1276.61,1280.6,1265.59,1274.98,0
9/4/2008,1271.8,1271.8,1232.82,1236.83,0
9/5/2008,1233.21,1244.93,1217.23,1242.31,0
9/8/2008,1249.5,1274.42,1247.12,1267.79,0
9/9/2008,1267.98,1268.66,1224.51,1224.51,0
9/10/2008,1227.5,1243.9,1221.6,1232.04,0
9/11/2008,1229.04,1249.98,1211.54,1249.05,0
9/12/2008,1245.88,1255.09,1233.81,1251.7,0
9/15/2008,1250.92,1250.92,1192.69,1192.7,0
9/16/2008,1188.31,1214.84,1169.28,1213.59,0
9/17/2008,1210.34,1210.34,1155.88,1156.39,0
9/18/2008,1157.07,1211.14,1133.5,1206.51,0
9/19/2008,1213.11,1265.12,1213.11,1255.08,0
9/22/2008,1255.37,1255.37,1205.61,1207.09,0
9/23/2008,1207.61,1221.15,1187.06,1188.22,0
9/24/2008,1188.79,1197.41,1179.79,1185.87,0
9/25/2008,1187.87,1220.03,1187.87,1209.18,0
9/26/2008,1204.47,1215.77,1187.54,1213.01,0
9/29/2008,1209.06,1209.06,1106.39,1106.39,0
9/30/2008,1113.78,1168.03,1113.78,1166.36,0
10/1/2008,1164.17,1167.03,1140.77,1161.06,0
10/2/2008,1160.64,1160.64,1111.43,1114.28,0
10/3/2008,1115.16,1153.81,1098.14,1099.23,0
10/6/2008,1097.56,1097.56,1007.97,1056.89,0
10/7/2008,1057.6,1072.91,996.23,996.23,0
10/8/2008,988.91,1021.06,970.97,984.94,0
10/9/2008,988.42,1005.25,909.19,909.92,0
10/10/2008,902.31,936.36,839.8,899.22,0
10/13/2008,912.75,1006.93,912.75,1003.35,0
10/14/2008,1009.97,1044.31,972.07,998.01,0
10/15/2008,994.6,994.6,903.99,907.84,0
10/16/2008,909.53,947.71,865.83,946.43,0
10/17/2008,942.29,984.64,918.74,940.55,0
10/20/2008,943.51,985.4,943.51,985.4,0
10/21/2008,980.4,985.44,952.47,955.05,0
10/22/2008,951.67,951.67,875.81,896.78,0
10/23/2008,899.08,922.83,858.44,908.11,0
10/24/2008,895.22,896.3,852.85,876.77,0
10/27/2008,874.28,893.78,846.75,848.92,0
10/28/2008,848.92,940.51,845.27,940.51,0
10/29/2008,939.51,969.97,922.26,930.09,0
10/30/2008,939.38,963.23,928.5,954.09,0
10/31/2008,953.11,984.38,944.59,968.75,0
11/3/2008,968.67,975.57,958.82,966.3,0
11/4/2008,971.31,1007.51,971.31,1005.75,0
11/5/2008,1001.84,1001.84,949.86,952.77,0
11/6/2008,952.4,952.4,899.73,904.88,0
11/7/2008,907.44,931.46,906.9,930.99,0
11/10/2008,936.75,951.95,907.47,919.21,0
11/11/2008,917.15,917.15,884.9,898.95,0
11/12/2008,893.39,893.39,850.48,852.3,0
11/13/2008,853.13,913.01,818.69,911.29,0
11/14/2008,904.36,916.88,869.88,873.29,0
11/17/2008,873.23,882.29,848.98,850.75,0
11/18/2008,852.34,865.9,826.84,859.12,0
11/19/2008,859.03,864.57,806.18,806.58,0
11/20/2008,805.87,820.52,747.78,752.44,0
11/21/2008,755.84,801.2,741.02,800.03,0
11/24/2008,801.2,865.6,801.2,851.81,0
11/25/2008,853.4,868.94,834.99,857.39,0
11/26/2008,852.9,887.68,841.37,887.68,0
11/28/2008,886.89,896.25,881.21,896.24,0
12/1/2008,888.61,888.61,815.69,816.21,0
12/2/2008,817.94,850.54,817.94,848.81,0
12/3/2008,843.6,873.12,827.6,870.74,0
12/4/2008,869.75,875.6,833.6,845.22,0
12/5/2008,844.43,879.42,818.41,876.07,0
12/8/2008,882.71,918.57,882.71,909.7,0
12/9/2008,906.48,916.26,885.38,888.67,0
12/10/2008,892.17,908.27,885.45,899.24,0
12/11/2008,898.35,904.63,868.73,873.59,0
12/12/2008,871.79,883.24,851.35,879.73,0
12/15/2008,881.07,884.63,857.72,868.57,0
12/16/2008,871.53,914.66,871.53,913.18,0
12/17/2008,908.16,918.85,895.94,904.42,0
12/18/2008,905.98,911.02,877.44,885.28,0
12/19/2008,886.96,905.47,883.02,887.88,0
12/22/2008,887.2,887.37,857.09,871.63,0
12/23/2008,874.31,880.44,860.1,863.16,0
12/24/2008,863.87,869.79,861.44,868.15,0
12/26/2008,869.51,873.74,866.52,872.8,0
12/29/2008,872.37,873.7,857.07,869.42,0
12/30/2008,870.58,891.12,870.58,890.64,0
12/31/2008,890.59,910.32,889.67,903.25,0
1/2/2009,902.99,934.73,899.35,931.8,0
1/5/2009,929.17,936.63,919.53,927.45,0
1/6/2009,931.17,943.85,927.28,934.7,0
1/7/2009,927.45,927.45,902.37,906.65,0
1/8/2009,905.73,910,896.81,909.73,0
1/9/2009,909.91,911.93,888.31,890.35,0
1/12/2009,890.4,890.4,864.32,870.26,0
1/13/2009,869.79,877.02,862.02,871.79,0
1/14/2009,867.28,867.28,836.93,842.62,0
1/15/2009,841.99,851.59,817.04,843.74,0
1/16/2009,844.45,858.13,830.66,850.12,0
1/20/2009,849.64,849.64,804.47,805.22,0
1/21/2009,806.77,841.72,804.3,840.24,0
1/22/2009,839.74,839.74,811.29,827.5,0
1/23/2009,822.16,838.61,806.07,831.95,0
1/26/2009,832.5,852.53,827.69,836.57,0
1/27/2009,837.3,850.45,835.4,845.71,0
1/28/2009,845.73,877.86,845.73,874.09,0
1/29/2009,868.89,868.89,844.15,845.14,0
1/30/2009,845.69,851.66,821.67,825.88,0
2/2/2009,823.09,830.78,812.87,825.44,0
2/3/2009,825.69,842.6,821.98,838.51,0
2/4/2009,837.77,851.85,829.18,832.23,0
2/5/2009,831.75,850.55,819.91,845.85,0
2/6/2009,846.09,870.75,845.42,868.6,0
2/9/2009,868.24,875.01,861.65,869.89,0
2/10/2009,866.87,868.05,822.99,827.16,0
2/11/2009,827.41,838.22,822.3,833.74,0
2/12/2009,829.91,835.48,808.06,835.19,0
2/13/2009,833.95,839.43,825.21,826.84,0
2/17/2009,818.61,818.61,789.17,789.17,0
2/18/2009,791.06,796.17,780.43,788.42,0
2/19/2009,787.91,797.58,777.03,778.94,0
2/20/2009,775.87,778.69,754.25,770.05,0
2/23/2009,773.25,777.85,742.37,743.33,0
2/24/2009,744.69,775.49,744.69,773.14,0
