Date,Open,High,Low,Close,Volume
DATE,REAL,REAL,REAL,REAL,REAL
5/21/2008,6191.6,6257.3,6183.5,6198.1,1354508000
5/22/2008,6198.1,6226.2,6159.4,6181.6,1551634800
5/23/2008,6181.6,6182.9,6087.3,6087.3,1133051900
5/27/2008,6087.3,6141.7,6048.7,6058.5,1296466600
5/28/2008,6058.5,6122.2,6052.5,6069.6,1344993800
5/29/2008,6069.6,6130.5,6041.1,6068.1,1377028900
5/30/2008,6068.1,6111.6,6044.7,6053.5,1650279200
6/2/2008,6053.5,6060.8,5978.4,6007.6,1276851200
6/3/2008,6007.6,6059,5993.3,6057.7,1331720200
6/4/2008,6057.7,6057.7,5933.3,5970.1,1610558000
6/5/2008,5970.1,6005.1,5941,5995.3,1444749900
6/6/2008,5995.3,6074.5,5906.5,5906.8,1377027600
6/9/2008,5906.8,5938.5,5869.6,5877.6,1314146900
6/10/2008,5877.6,5877.6,5813.4,5827.3,1327223000
6/11/2008,5827.3,5859.4,5708.3,5723.3,1940485200
6/12/2008,5723.3,5797.8,5719.8,5790.5,1871531600
6/13/2008,5790.5,5818.3,5719.5,5802.8,1354166400
6/16/2008,5802.8,5832.6,5759.6,5794.6,1256900600
6/17/2008,5794.6,5930.3,5794.6,5861.9,1313063700
6/18/2008,5861.9,5861.9,5735.4,5756.9,1326674800
6/19/2008,5756.9,5786.4,5707.2,5708.4,1439258100
6/20/2008,5708.4,5731.9,5597,5620.8,1692611200
6/23/2008,5620.8,5679.2,5603.2,5667.2,1290570200
6/24/2008,5667.2,5693.8,5581.6,5634.7,1606100900
6/25/2008,5634.7,5669.6,5634.7,5666.1,1527032600
6/26/2008,5666.1,5666.1,5518.2,5518.2,1603238400
6/27/2008,5518.2,5555.2,5470.9,5529.9,1673088200
6/30/2008,5529.9,5625.9,5520.2,5625.9,1411196600
7/1/2008,5625.9,5625.9,5466.3,5479.9,1767594400
7/2/2008,5479.9,5566.8,5426.3,5426.3,1775871600
7/3/2008,5426.3,5490.6,5358.5,5476.6,1779109000
7/4/2008,5476.6,5490.2,5394,5412.8,965363300
7/7/2008,5412.8,5516.4,5400.1,5512.7,1185721200
7/8/2008,5512.7,5512.7,5358.7,5440.5,1557397800
7/9/2008,5440.5,5538.2,5440.5,5529.6,1482713400
7/10/2008,5529.6,5529.6,5392.6,5406.8,1469240800
7/11/2008,5406.8,5461.8,5261.6,5261.6,1687915400
7/14/2008,5261.6,5373.2,5261.6,5300.4,1335586100
7/15/2008,5300.4,5300.4,5119,5171.9,2029590000
7/16/2008,5171.9,5210.1,5071.1,5150.6,2109417400
7/17/2008,5150.6,5320.5,5150.6,5286.3,2068339200
7/18/2008,5286.3,5376.4,5216.6,5376.4,2061723400
7/21/2008,5376.4,5445.8,5334.6,5404.3,1609589900
7/22/2008,5404.3,5404.3,5282.8,5364.1,1931906200
7/23/2008,5364.1,5467.2,5364.1,5449.9,2126534000
7/24/2008,5449.9,5463.7,5345.1,5362.3,1731840200
7/25/2008,5362.3,5375.2,5291.4,5352.6,1667475500
7/28/2008,5352.6,5365.8,5308.4,5312.6,1076152300
7/29/2008,5312.6,5354.6,5261.4,5319.2,1509528900
7/30/2008,5319.2,5435.9,5319.2,5420.7,1458786200
7/31/2008,5420.7,5456.1,5371.3,5411.9,1768570800
8/1/2008,5411.9,5411.9,5321.3,5354.7,1341947000
8/4/2008,5354.7,5414.7,5310.3,5320.2,972098000
8/5/2008,5320.2,5454.5,5299.7,5454.5,1655153000
8/6/2008,5454.5,5498.6,5440.1,5486.1,1634412000
8/7/2008,5486.1,5539.3,5450.9,5477.5,1552156000
8/8/2008,5477.5,5507.2,5410.8,5489.2,1416348000
8/11/2008,5489.2,5541.8,5477.7,5541.8,1121816000
8/12/2008,5541.8,5569.2,5491.3,5534.5,1249923000
8/13/2008,5534.5,5534.5,5437.1,5448.6,1399163000
8/14/2008,5448.6,5539.6,5445.6,5497.4,1127816000
8/15/2008,5497.4,5538.8,5432.2,5454.8,964806000
8/18/2008,5454.8,5498.7,5425.3,5450.2,727068000
8/19/2008,5450.2,5450.2,5317.1,5320.4,1162376000
8/20/2008,5320.4,5384.2,5320.4,5371.8,1086012000
8/21/2008,5371.8,5408,5311.4,5370.2,1011027000
8/22/2008,5370.2,5505.6,5368,5505.6,1024331000
8/26/2008,5505.6,5505.6,5369.3,5470.7,963908000
8/27/2008,5470.7,5540.8,5434.7,5528.1,879706000
8/28/2008,5528.1,5634,5496.9,5601.2,1096926000
8/29/2008,5601.2,5649.1,5587.4,5636.6,1109943000
9/1/2008,5636.6,5636.6,5573.8,5602.8,590552000
9/2/2008,5602.8,5646.5,5574.9,5620.7,1346424000
9/3/2008,5620.7,5620.7,5492.1,5499.7,1257405000
9/4/2008,5499.7,5541.7,5362.1,5362.1,1422707000
9/5/2008,5362.1,5362.1,5227.6,5240.7,1653449000
9/8/2008,5240.7,5447.6,5240.7,5446.3,808057000
9/9/2008,5446.3,5524.8,5386.9,5415.6,2008764000
9/10/2008,5415.6,5419.5,5327.8,5366.2,1580677000
9/11/2008,5366.2,5377.9,5258.1,5318.4,1448798000
9/12/2008,5318.4,5416.7,5318.4,5416.7,1375295000
9/15/2008,5416.7,5416.7,5124.9,5204.2,2087491000
9/16/2008,5204.2,5204.2,4961.2,5025.6,2146099000
9/17/2008,5025.6,5124.4,4903.3,4912.4,2146562000
9/18/2008,4912.4,5015.9,4860.7,4880,2145521000
9/19/2008,4880,5351.2,4857.1,5311.3,2147443000
9/22/2008,5311.3,5339.3,5236.3,5236.3,1294512000
9/23/2008,5236.3,5236.3,5076.3,5136.1,1502159000
9/24/2008,5136.1,5167.4,5087.3,5095.57,1257290000
9/25/2008,5095.6,5211.6,5060.7,5197,1427808000
9/26/2008,5197,5197,5057.3,5088.5,1124378000
9/29/2008,5088.5,5088.5,4818.8,4818.8,1511330000
9/30/2008,4818.8,4953.4,4671,4902.5,1767073000
10/1/2008,4902.5,5012.2,4891.5,4959.6,1532944000
10/2/2008,4959.6,5052,4862.1,4870.3,1320101000
10/3/2008,4870.3,5003.9,4832.1,4980.3,1565085000
10/6/2008,4980.3,4980.3,4549.7,4589.2,1787423000
10/7/2008,4589.2,4745,4517.5,4605.2,2142947000
10/8/2008,4605.2,4654.2,4245.3,4366.7,2146614000
10/9/2008,4366.7,4512.5,4274.4,4313.8,1899238000
10/10/2008,4313.8,4313.8,3874,3932.1,2146499000
10/13/2008,3932.1,4256.9,3932.1,4256.9,2075277000
10/14/2008,4256.9,4534.4,4256.9,4394.2,2146346000
10/15/2008,4394.2,4394.2,4052,4079.6,1647590000
10/16/2008,4079.6,4079.6,3808.1,3861.4,1996479000
10/17/2008,3861.4,4077.6,3861.3,4063,1843477000
10/20/2008,4063.01,4282.67,4063.01,4282.67,1455710000
10/21/2008,4282.67,4347.69,4212.37,4229.73,1277220000
10/22/2008,4229.73,4229.73,4031.79,4040.89,1446140000
10/23/2008,4040.89,4108.36,3927.57,4087.83,1459891000
10/24/2008,4087.83,4087.83,3715.24,3883.36,1831994000
10/27/2008,3883.36,3911.61,3665.21,3852.59,1399047000
10/28/2008,3852.59,4034.02,3847.55,3926.38,1592948000
10/29/2008,3926.38,4242.54,3926.38,4242.54,1667126000
10/30/2008,4242.54,4352.47,4200.24,4291.65,1362675000
10/31/2008,4291.65,4383.9,4195.15,4377.34,1679929000
11/3/2008,4377.34,4443.28,4348.29,4443.28,1234387000
11/4/2008,4443.28,4639.5,4404.2,4639.5,1491548000
11/5/2008,4639.5,4639.5,4495.7,4530.73,1154229000
11/6/2008,4530.73,4530.73,4260.26,4272.41,1680699000
11/7/2008,4272.41,4408.1,4263.78,4364.96,1296014000
11/10/2008,4364.96,4524.87,4364.96,4403.92,1094587000
11/11/2008,4403.92,4403.92,4231.49,4246.69,1320600000
11/12/2008,4246.69,4333.37,4134.51,4182.02,1441079000
11/13/2008,4182.02,4198.67,4079.62,4169.21,1418693000
11/14/2008,4169.21,4342.29,4169.21,4232.97,1228154000
11/17/2008,4232.97,4236.41,4110.68,4132.16,1089893000
11/18/2008,4132.16,4208.55,4033.4,4208.55,1316072000
11/19/2008,4208.55,4213.2,3999.13,4005.68,1387900000
11/20/2008,4005.68,4005.68,3812.19,3874.99,1571802000
11/21/2008,3874.99,3946.67,3734.07,3780.96,1618277000
11/24/2008,3780.96,4153.08,3780.96,4152.96,1635117000
11/25/2008,4152.96,4268.34,4069.34,4171.25,1901670000
11/26/2008,4171.25,4198.74,4050.67,4152.69,1167341000
11/27/2008,4152.69,4241.7,4152.69,4226.1,781558000
11/28/2008,4226.1,4288.01,4192.46,4288.01,941523000
12/1/2008,4288.01,4288.01,4038.45,4065.49,1041732000
12/2/2008,4065.49,4137.11,3973.26,4122.86,1586776000
12/3/2008,4122.86,4190.93,4042.31,4169.96,1201073000
12/4/2008,4169.96,4261.07,4090.04,4163.61,1270801000
12/5/2008,4163.61,4163.61,4002.21,4049.37,1116563000
12/8/2008,4049.37,4318,4049.37,4300.06,1243255000
12/9/2008,4300.06,4412.96,4232.62,4381.26,1106829000
12/10/2008,4381.26,4407.13,4329.95,4367.28,1097105000
12/11/2008,4367.28,4430.28,4307.83,4388.69,1054035000
12/12/2008,4388.69,4388.69,4201.86,4280.35,1101085000
12/15/2008,4280.35,4340.7,4238.87,4277.56,871526000
12/16/2008,4277.56,4330.13,4246.1,4309.08,929309000
12/17/2008,4309.08,4341.12,4231.13,4324.19,1135986000
12/18/2008,4324.19,4352.68,4282.6,4330.66,1089176000
12/19/2008,4330.66,4330.66,4200.71,4286.93,1576532000
12/22/2008,4286.93,4305.43,4219.82,4249.16,767254000
12/23/2008,4249.16,4307.09,4244.17,4255.98,607290000
12/24/2008,4255.98,4255.98,4205.18,4216.59,158371000
12/29/2008,4216.59,4326.25,4216.59,4319.35,441107000
12/30/2008,4319.35,4406.07,4319.35,4392.68,430344000
12/31/2008,4392.68,4456.19,4392.68,4434.17,241902000
1/2/2009,4434.17,4561.79,4430.02,4561.79,407295000
1/5/2009,4561.79,4618.11,4520.76,4579.64,836676000
1/6/2009,4579.64,4675.68,4562.01,4638.92,1036086000
1/7/2009,4638.92,4638.92,4477.99,4507.51,1059568000
1/8/2009,4507.51,4514.71,4410.48,4505.37,923008000
1/9/2009,4505.37,4534.81,4431.88,4448.54,979530000
1/12/2009,4448.54,4471.34,4402.29,4426.19,785474000
1/13/2009,4426.19,4426.19,4321.34,4399.15,928429000
1/14/2009,4399.15,4426.47,4115.43,4180.64,1309107000
1/15/2009,4180.64,4199.39,4090.87,4121.11,1247030000
1/16/2009,4121.11,4251.68,4121.11,4147.06,1380947000
1/19/2009,4147.06,4251.92,4032.39,4108.47,1879365000
1/20/2009,4108.47,4184.25,4060.57,4091.4,2078464000
1/21/2009,4091.4,4112.84,4001.35,4059.88,2068436000
1/22/2009,4059.88,4153.88,4046.37,4052.23,1614859000
1/23/2009,4052.23,4070.75,3956.67,4052.47,1508583000
1/26/2009,4052.47,4225.21,4039.41,4209.01,1524348000
1/27/2009,4209.01,4211.03,4130.79,4194.41,1264648000
1/28/2009,4194.41,4317.61,4194.41,4295.2,1714540000
1/29/2009,4295.2,4295.2,4147.7,4190.11,1387667000
1/30/2009,4190.11,4228,4125.2,4149.64,1496063000
2/2/2009,4149.64,4149.64,4036.93,4077.78,929236000
2/3/2009,4077.78,4173.24,4043.37,4164.46,1085343000
2/4/2009,4164.46,4262.73,4160.43,4228.6,1196794000
2/5/2009,4228.6,4235.28,4133.52,4228.93,1216189000
2/6/2009,4228.93,4330.73,4225.62,4291.87,1412523000
2/9/2009,4291.87,4333.97,4244.04,4307.61,1158075000
2/10/2009,4307.61,4309.49,4210.46,4213.08,1113425000
2/11/2009,4213.08,4244.53,4182.1,4234.26,977770000
2/12/2009,4234.26,4234.26,4135.07,4202.24,1326827000
2/13/2009,4202.24,4291.57,4168.01,4189.59,1461772000
2/16/2009,4189.59,4189.59,4127.26,4134.75,765927000
2/17/2009,4134.75,4134.75,3995.39,4034.13,1226667000
2/18/2009,4034.13,4056.48,3938.12,4006.83,1275963000
2/19/2009,4006.83,4045.2,3983.91,4018.37,1173915000
2/20/2009,4018.37,4018.37,3877.76,3889.06,1300936000
2/23/2009,3889.06,3959.98,3844.9,3850.73,985112000
2/24/2009,3850.73,3852.25,3772.45,3816.44,1082778000
